date,Afghanistan,Albania,Algeria,Andorra,Angola,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Botswana,Brazil,Bulgaria,Burundi,Cambodia,Cameroon,Canada,Chad,Chile,China,Colombia,Croatia,Cuba,Cyprus,Denmark,Djibouti,Dominica,Ecuador,Eritrea,Estonia,Ethiopia,Fiji,Finland,France,Gabon,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guam,Guatemala,Guinea,Guyana,Haiti,Honduras,Hungary,Iceland,India,Indonesia,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kosovo,Kuwait,Latvia,Lebanon,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Mauritania,Mauritius,Mexico,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Norway,Oman,Pakistan,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Rwanda,Senegal,Serbia,Seychelles,Singapore,Slovenia,Somalia,Spain,Sudan,Suriname,Sweden,Switzerland,Thailand,Togo,Tunisia,Turkey,Uganda,Ukraine,Uruguay,Uzbekistan,Vietnam,Zambia,Zimbabwe
2019-12-31,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,27.0,,0.0,,,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,,,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,
2020-01-01,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,27.0,,0.0,,,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,,,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,
2020-01-02,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,27.0,,0.0,,,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,,,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,
2020-01-03,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,44.0,,0.0,,,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,,,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,
2020-01-04,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,44.0,,0.0,,,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,,,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,
2020-01-05,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,59.0,,0.0,,,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,,,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,
2020-01-06,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,59.0,,0.0,,,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,,,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,
2020-01-07,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,59.0,,0.0,,,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,,,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,
2020-01-08,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,59.0,,0.0,,,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,,,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,
2020-01-09,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,59.0,,0.0,,,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,,,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,
2020-01-10,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,59.0,,0.0,,,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,,,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,
2020-01-11,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,59.0,,0.0,,,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,,,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,
2020-01-12,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,59.0,,0.0,,,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,,,,0.0,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,
2020-01-13,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,59.0,,0.0,,,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,,,,0.0,,,0.0,,,0.0,0.0,1.0,,,,,,,,0.0,,
2020-01-14,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,59.0,,0.0,,,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,,,,0.0,,,0.0,,,0.0,0.0,1.0,,,,,,,,0.0,,
2020-01-15,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,59.0,,0.0,,,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,0.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,,,,0.0,,,0.0,,,0.0,0.0,1.0,,,,,,,,0.0,,
2020-01-16,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,59.0,,0.0,,,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,0.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,,,,0.0,,,0.0,,,0.0,0.0,1.0,,,,,,,,0.0,,
2020-01-17,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,63.0,,0.0,,,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,0.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,,,,0.0,,,0.0,,,0.0,0.0,2.0,,,,,,,,0.0,,
2020-01-18,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,80.0,,0.0,,,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,0.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,,,,0.0,,,0.0,,,0.0,0.0,2.0,,,,,,,,0.0,,
2020-01-19,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,216.0,,0.0,,,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,0.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,,,,0.0,,,0.0,,,0.0,0.0,2.0,,,,,,,,0.0,,
2020-01-20,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,235.0,,0.0,,,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,0.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,,,,0.0,,,0.0,,,0.0,0.0,2.0,,,,,,,,0.0,,
2020-01-21,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,386.0,,0.0,,,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,0.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,,,,0.0,,,0.0,,,0.0,0.0,2.0,,,,,,,,0.0,,
2020-01-22,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,526.0,,0.0,,,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,0.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,,,,0.0,,,0.0,,,0.0,0.0,4.0,,,,,,,,0.0,,
2020-01-23,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,623.0,,0.0,,,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,0.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,,,,0.0,,,0.0,,,0.0,0.0,4.0,,,,,,,,0.0,,
2020-01-24,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,882.0,,0.0,,,0.0,,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,,,,0.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,,,,3.0,,,0.0,,,0.0,0.0,4.0,,,,,,,,2.0,,
2020-01-25,0.0,,0.0,,,,0.0,,1.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,1323.0,,0.0,,,0.0,,,0.0,,0.0,,,0.0,3.0,,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,,,,0.0,,0.0,,,,0.0,0.0,,,3.0,,,,,,0.0,,0.0,,,,,,,1.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,,,,3.0,,,0.0,,,0.0,0.0,5.0,,,,,,,,2.0,,
2020-01-26,0.0,,0.0,,,,0.0,,4.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,1.0,,,1988.0,,0.0,,,0.0,,,0.0,,0.0,,,0.0,3.0,,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,,,,,0.0,,0.0,,,,0.0,0.0,,,4.0,,,,,,0.0,,0.0,,,,,,,1.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,,,,4.0,,,0.0,,,0.0,0.0,5.0,,,,,,,,2.0,,
2020-01-27,0.0,,0.0,,,,0.0,,4.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,1.0,,,2775.0,,0.0,,,0.0,,,0.0,,0.0,,,0.0,3.0,,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,,,,,0.0,,0.0,,,,0.0,0.0,,,4.0,,,,,,0.0,,0.0,,,,,,,1.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,,,,4.0,,,0.0,,,0.0,0.0,8.0,,,,,,,,2.0,,
2020-01-28,0.0,,0.0,,,,0.0,,4.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,1.0,,2.0,,,4528.0,,0.0,,,0.0,,,0.0,,0.0,,,0.0,3.0,,0.0,1.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,,,,,0.0,,0.0,,,,0.0,0.0,,,4.0,,,,,,0.0,,0.0,,,,,,,1.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,,,,5.0,,,0.0,,,0.0,0.0,14.0,,,,,,,,2.0,,
2020-01-29,0.0,,0.0,,,,0.0,,4.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,1.0,,3.0,,,5994.0,,0.0,,,0.0,,,0.0,,0.0,,,0.0,4.0,,0.0,4.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,,,,,0.0,,0.0,,,,0.0,0.0,,,7.0,,,,,,0.0,,0.0,,,,,,,1.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,,,,7.0,,,0.0,,,0.0,0.0,14.0,,,,,,,,2.0,,
2020-01-30,0.0,,0.0,,,,0.0,,6.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,1.0,,3.0,,,7734.0,,0.0,,,0.0,,,0.0,,0.0,,,1.0,5.0,,0.0,4.0,,,0.0,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,11.0,,,,,0.0,,0.0,,,,0.0,0.0,,,7.0,,,,,,0.0,,0.0,,,,,,,1.0,0.0,,,0.0,0.0,0.0,0.0,,,,1.0,,,0.0,0.0,,,,,10.0,,,0.0,,,0.0,0.0,14.0,,,,,,,,2.0,,
2020-01-31,0.0,,0.0,,,,0.0,,7.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,1.0,,3.0,,,9714.0,,0.0,,,0.0,,,0.0,,0.0,,,1.0,6.0,,0.0,5.0,,,0.0,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,3.0,,14.0,,,,,0.0,,0.0,,,,0.0,0.0,,,8.0,,,,,,0.0,,0.0,,,,,,,1.0,0.0,,,0.0,0.0,0.0,0.0,,,,1.0,,,0.0,0.0,,,,,13.0,,,0.0,,,0.0,0.0,14.0,,,,,,,,5.0,,
2020-02-01,0.0,,0.0,,,,0.0,,9.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,1.0,,4.0,,,11809.0,,0.0,,,0.0,,,0.0,,0.0,,,1.0,6.0,,0.0,7.0,,,0.0,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,3.0,,15.0,,,,,0.0,,0.0,,,,0.0,0.0,,,8.0,,,,,,0.0,,0.0,,,,,,,1.0,0.0,,,0.0,0.0,0.0,0.0,,,,1.0,,,0.0,0.0,,,,,16.0,,,1.0,,,1.0,0.0,19.0,,,,,,,,5.0,,
2020-02-02,0.0,,0.0,,,,0.0,,11.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,1.0,,4.0,,,14399.0,,0.0,,,0.0,,,0.0,,0.0,,,1.0,6.0,,0.0,8.0,,,0.0,,,,,,,,,,0.0,2.0,0.0,0.0,0.0,0.0,3.0,,19.0,,,,,0.0,,0.0,,,,0.0,0.0,,,8.0,,,,,,0.0,,0.0,,,,,,,1.0,0.0,,,0.0,0.0,0.0,0.0,,,,2.0,,,0.0,0.0,,,,,18.0,,,1.0,,,1.0,0.0,19.0,,,,,,,,7.0,,
2020-02-03,0.0,,0.0,,,,0.0,,11.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,1.0,,4.0,,,17211.0,,0.0,,,0.0,,,0.0,,0.0,,,1.0,6.0,,0.0,9.0,,,0.0,,,,,,,,,,0.0,2.0,0.0,0.0,0.0,0.0,3.0,,20.0,,,,,0.0,,0.0,,,,0.0,0.0,,,8.0,,,,,,0.0,,0.0,,,,,,,1.0,0.0,,,0.0,0.0,0.0,0.0,,,,2.0,,,0.0,0.0,,,,,18.0,,,1.0,,,1.0,0.0,19.0,,,,,,,,8.0,,
2020-02-04,0.0,,0.0,,,,0.0,,11.0,0.0,0.0,0.0,,,0.0,1.0,,,,,,,0.0,,,1.0,,4.0,,,20448.0,,0.0,,,0.0,,,0.0,,0.0,,,1.0,6.0,,0.0,11.0,,,0.0,,,,,,,,,,0.0,3.0,0.0,0.0,0.0,0.0,3.0,,20.0,,,,,0.0,,0.0,,,,0.0,0.0,,,8.0,,,,,,0.0,,0.0,,,,,,,1.0,0.0,,,0.0,0.0,0.0,0.0,,,,2.0,,,0.0,0.0,,,,,18.0,,,1.0,,,1.0,0.0,19.0,,,,,,,,9.0,,
2020-02-05,0.0,,0.0,,,,0.0,,12.0,0.0,0.0,0.0,,,0.0,1.0,,,,,,,0.0,,,1.0,,5.0,,,24320.0,,0.0,,,0.0,,,0.0,,0.0,,,1.0,6.0,,0.0,11.0,,,0.0,,,,,,,,,,0.0,3.0,0.0,0.0,0.0,0.0,3.0,,25.0,,,,,0.0,,0.0,,,,0.0,0.0,,,10.0,,,,,,0.0,,0.0,,,,,,,1.0,0.0,,,0.0,0.0,0.0,0.0,,,,2.0,,,0.0,0.0,,,,,24.0,,,1.0,,,1.0,0.0,25.0,,,,,,,,10.0,,
2020-02-06,0.0,,0.0,,,,0.0,,13.0,0.0,0.0,0.0,,,0.0,1.0,,,,,,,0.0,,,1.0,,5.0,,,28047.0,,0.0,,,0.0,,,0.0,,0.0,,,1.0,6.0,,0.0,11.0,,,0.0,,,,,,,,,,0.0,3.0,0.0,0.0,0.0,0.0,3.0,,25.0,,,,,0.0,,0.0,,,,0.0,0.0,,,12.0,,,,,,0.0,,0.0,,,,,,,1.0,0.0,,,0.0,0.0,0.0,0.0,,,,3.0,,,0.0,0.0,,,,,28.0,,,1.0,,,1.0,0.0,25.0,,,,,,,,10.0,,
2020-02-07,0.0,,0.0,,,,0.0,,14.0,0.0,0.0,0.0,,,0.0,1.0,,,,,,,0.0,,,1.0,,7.0,,,31207.0,,0.0,,,0.0,,,0.0,,0.0,,,1.0,6.0,,0.0,12.0,,,0.0,,,,,,,,,,0.0,3.0,0.0,0.0,0.0,0.0,3.0,,25.0,,,,,0.0,,0.0,,,,0.0,0.0,,,14.0,,,,,,0.0,,0.0,,,,,,,1.0,0.0,,,0.0,0.0,0.0,0.0,,,,3.0,,,0.0,0.0,,,,,30.0,,,1.0,,,1.0,0.0,25.0,,,,,,,,12.0,,
