date,Afghanistan,Albania,Algeria,Andorra,Angola,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Botswana,Brazil,Bulgaria,Burundi,Cambodia,Cameroon,Canada,Chad,Chile,China,Colombia,Croatia,Cuba,Cyprus,Denmark,Djibouti,Dominica,Ecuador,Eritrea,Estonia,Ethiopia,Fiji,Finland,France,Gabon,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guam,Guatemala,Guinea,Guyana,Haiti,Honduras,Hungary,Iceland,India,Indonesia,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kosovo,Kuwait,Latvia,Lebanon,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Mauritania,Mauritius,Mexico,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Norway,Oman,Pakistan,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Rwanda,Senegal,Serbia,Seychelles,Singapore,Slovenia,Somalia,Spain,Sudan,Suriname,Sweden,Switzerland,Thailand,Togo,Tunisia,Turkey,Uganda,Ukraine,Uruguay,Uzbekistan,Vietnam,Zambia,Zimbabwe
2020-02-08,0.0,,0.0,,,,0.0,,14.0,0.0,0.0,0.0,,,0.0,1.0,,,,,,,0.0,,,1.0,,7.0,,,34625.0,,0.0,,,0.0,,,0.0,,0.0,,,1.0,11.0,,0.0,13.0,,,0.0,,,,,,,,,,0.0,3.0,0.0,0.0,0.0,0.0,3.0,,25.0,,,,,0.0,,0.0,,,,0.0,0.0,,,15.0,,,,,,0.0,,0.0,,,,,,,1.0,0.0,,,0.0,0.0,0.0,0.0,,,,3.0,,,0.0,0.0,,,,,33.0,,,1.0,,,1.0,0.0,32.0,,,,,,,,13.0,,
2020-02-09,0.0,,0.0,,,,0.0,,14.0,0.0,0.0,0.0,,,0.0,1.0,,,,,,,0.0,,,1.0,,7.0,,,37232.0,,0.0,,,0.0,,,0.0,,0.0,,,1.0,11.0,,0.0,13.0,,,0.0,,,,,,,,,,0.0,3.0,0.0,0.0,0.0,0.0,3.0,,25.0,,,,,0.0,,0.0,,,,0.0,0.0,,,16.0,,,,,,0.0,,0.0,,,,,,,1.0,0.0,,,0.0,0.0,0.0,0.0,,,,3.0,,,0.0,0.0,,,,,40.0,,,1.0,,,1.0,0.0,32.0,,,,,,,,14.0,,
2020-02-10,0.0,,0.0,,,,0.0,,14.0,0.0,0.0,0.0,,,0.0,1.0,,,,,,,0.0,,,1.0,,7.0,,,40206.0,,0.0,,,0.0,,,0.0,,0.0,,,1.0,11.0,,0.0,13.0,,,0.0,,,,,,,,,,0.0,3.0,0.0,0.0,0.0,0.0,3.0,,25.0,,,,,0.0,,0.0,,,,0.0,0.0,,,18.0,,,,,,0.0,,0.0,,,,,,,1.0,0.0,,,0.0,0.0,0.0,0.0,,,,3.0,,,0.0,0.0,,,,,43.0,,,2.0,,,1.0,0.0,32.0,,,,,,,,14.0,,
2020-02-11,0.0,,0.0,,,,0.0,,14.0,0.0,0.0,0.0,,,0.0,1.0,,,,,,,0.0,,,1.0,,7.0,,,42696.0,,0.0,,,0.0,,,0.0,,0.0,,,1.0,11.0,,0.0,13.0,,,0.0,,,,,,,,,,0.0,3.0,0.0,0.0,0.0,0.0,3.0,,25.0,,,,,0.0,,0.0,,,,0.0,0.0,,,18.0,,,,,,0.0,,0.0,,,,,,,1.0,0.0,,,0.0,0.0,0.0,0.0,,,,3.0,,,0.0,0.0,,,,,45.0,,,2.0,,,1.0,0.0,32.0,,,,,,,,15.0,,
2020-02-12,0.0,,0.0,,,,0.0,,14.0,0.0,0.0,0.0,,,0.0,1.0,,,,,,,0.0,,,1.0,,7.0,,,44724.0,,0.0,,,0.0,,,0.0,,0.0,,,1.0,11.0,,0.0,15.0,,,0.0,,,,,,,,,,0.0,3.0,0.0,0.0,0.0,0.0,3.0,,25.0,,,,,0.0,,0.0,,,,0.0,0.0,,,18.0,,,,,,0.0,,0.0,,,,,,,1.0,0.0,,,0.0,0.0,0.0,0.0,,,,3.0,,,0.0,0.0,,,,,47.0,,,2.0,,,1.0,0.0,33.0,,,,,,,,15.0,,
2020-02-13,0.0,,0.0,,,,0.0,,14.0,0.0,0.0,0.0,,,0.0,1.0,,,,,,,0.0,,,1.0,,7.0,,,59865.0,,0.0,,,0.0,,,0.0,,0.0,,,1.0,11.0,,0.0,15.0,,,0.0,,,,,,,,,,0.0,3.0,0.0,0.0,0.0,0.0,3.0,,29.0,,,,,0.0,,0.0,,,,0.0,0.0,,,18.0,,,,,,0.0,,0.0,,,,,,,1.0,0.0,,,0.0,0.0,0.0,0.0,,,,3.0,,,0.0,0.0,,,,,50.0,,,2.0,,,1.0,0.0,33.0,,,,,,,,16.0,,
2020-02-14,0.0,,0.0,,,,0.0,,15.0,0.0,0.0,0.0,,,0.0,1.0,,,,,,,0.0,,,1.0,,7.0,,,64021.0,,0.0,,,0.0,,,0.0,,0.0,,,1.0,11.0,,0.0,15.0,,,0.0,,,,,,,,,,0.0,3.0,0.0,0.0,0.0,0.0,3.0,,30.0,,,,,0.0,,0.0,,,,0.0,0.0,,,19.0,,,,,,0.0,,0.0,,,,,,,1.0,0.0,,,0.0,0.0,0.0,0.0,,,,3.0,,,0.0,0.0,,,,,58.0,,,2.0,,,1.0,0.0,33.0,,,,,,,,16.0,,
2020-02-15,0.0,,0.0,,,,0.0,,15.0,0.0,0.0,0.0,,,0.0,1.0,,,,,,,0.0,,,1.0,,8.0,,,66559.0,,0.0,,,0.0,,,0.0,,0.0,,,1.0,11.0,,0.0,15.0,,,0.0,,,,,,,,,,0.0,3.0,0.0,0.0,0.0,0.0,3.0,,38.0,,,,,0.0,,0.0,,,,0.0,0.0,,,21.0,,,,,,0.0,,0.0,,,,,,,1.0,0.0,,,0.0,0.0,0.0,0.0,,,,3.0,,,0.0,0.0,,,,,67.0,,,2.0,,,1.0,0.0,34.0,,,,,,,,16.0,,
2020-02-16,0.0,,0.0,,,,0.0,,15.0,0.0,0.0,0.0,,,0.0,1.0,,,,,,,0.0,,,1.0,,8.0,,,68566.0,,0.0,,,0.0,,,0.0,,0.0,,,1.0,11.0,,0.0,15.0,,,0.0,,,,,,,,,,0.0,3.0,0.0,0.0,0.0,0.0,3.0,,52.0,,,,,0.0,,0.0,,,,0.0,0.0,,,22.0,,,,,,0.0,,0.0,,,,,,,1.0,0.0,,,0.0,0.0,0.0,0.0,,,,3.0,,,0.0,0.0,,,,,72.0,,,2.0,,,1.0,0.0,34.0,,,,,,,,16.0,,
2020-02-17,0.0,,0.0,,,,0.0,,15.0,0.0,0.0,0.0,,,0.0,1.0,,,,,,,0.0,,,1.0,,8.0,,,70618.0,,0.0,,,0.0,,,0.0,,0.0,,,1.0,12.0,,0.0,15.0,,,0.0,,,,,,,,,,0.0,3.0,0.0,0.0,0.0,0.0,3.0,,59.0,,,,,0.0,,0.0,,,,0.0,0.0,,,22.0,,,,,,0.0,,0.0,,,,,,,1.0,0.0,,,0.0,0.0,0.0,0.0,,,,3.0,,,0.0,0.0,,,,,75.0,,,2.0,,,1.0,0.0,34.0,,,,,,,,16.0,,
2020-02-18,0.0,,0.0,,,,0.0,,15.0,0.0,0.0,0.0,,,0.0,1.0,,,,,,,0.0,,,1.0,,8.0,,,72508.0,,0.0,,,0.0,,,0.0,,0.0,,,1.0,12.0,,0.0,15.0,,,0.0,,,,,,,,,,0.0,3.0,0.0,0.0,0.0,0.0,3.0,,59.0,,,,,0.0,,0.0,,,,0.0,0.0,,,22.0,,,,,,0.0,,0.0,,,,,,,1.0,0.0,,,0.0,0.0,0.0,0.0,,,,3.0,,,0.0,0.0,,,,,77.0,,,2.0,,,1.0,0.0,35.0,,,,,,,,16.0,,
2020-02-19,0.0,,0.0,,,,0.0,,15.0,0.0,0.0,0.0,,,0.0,1.0,,,,,,,0.0,,,1.0,,8.0,,,74258.0,,0.0,,,0.0,,,0.0,,0.0,,,1.0,12.0,,0.0,15.0,,,0.0,,,,,,,,,,0.0,3.0,0.0,0.0,0.0,0.0,3.0,,66.0,,,,,0.0,,0.0,,,,0.0,0.0,,,22.0,,,,,,0.0,,0.0,,,,,,,1.0,0.0,,,0.0,0.0,0.0,0.0,,,,3.0,,,0.0,0.0,,,,,81.0,,,2.0,,,1.0,0.0,35.0,,,,,,,,16.0,,
2020-02-20,0.0,,0.0,,,,0.0,,15.0,0.0,0.0,0.0,,,0.0,1.0,,,,,,,0.0,,,1.0,,8.0,,,74652.0,,0.0,,,0.0,,,0.0,,0.0,,,1.0,12.0,,0.0,15.0,,,0.0,,,,,,,,,,0.0,3.0,0.0,0.0,0.0,0.0,3.0,,84.0,,,,,0.0,,0.0,,,,0.0,0.0,,,22.0,,,,,,0.0,,0.0,,,,,,,1.0,0.0,,,0.0,0.0,0.0,0.0,,,,3.0,,,0.0,0.0,,,,,84.0,,,2.0,,,1.0,0.0,35.0,,,,,,,,16.0,,
2020-02-21,0.0,,0.0,,,,0.0,,17.0,0.0,0.0,0.0,,,0.0,1.0,,,,,,,0.0,,,1.0,,9.0,,,75543.0,,0.0,,,0.0,,,0.0,,0.0,,,1.0,12.0,,0.0,15.0,,,0.0,,,,,,,,,,0.0,3.0,0.0,0.0,0.0,0.0,3.0,,93.0,,,,,0.0,,0.0,,,,0.0,0.0,,,22.0,,,,,,0.0,,0.0,,,,,,,1.0,0.0,,,0.0,0.0,0.0,0.0,,,,3.0,,,0.0,0.0,,,,,85.0,,,2.0,,,1.0,0.0,35.0,,,,,,,,16.0,,
2020-02-22,0.0,,0.0,,,,0.0,,21.0,0.0,0.0,0.0,,,0.0,1.0,,,,,,,0.0,,,1.0,,9.0,,,76369.0,,0.0,,,0.0,,,0.0,,0.0,,,1.0,12.0,,0.0,15.0,,,0.0,,,,,,,,,,0.0,3.0,0.0,0.0,0.0,1.0,17.0,,105.0,,,,,0.0,,1.0,,,,0.0,0.0,,,22.0,,,,,,0.0,,0.0,,,,,,,1.0,0.0,,,0.0,0.0,0.0,0.0,,,,3.0,,,0.0,0.0,,,,,86.0,,,2.0,,,1.0,0.0,35.0,,,,,,,,16.0,,
2020-02-23,0.0,,0.0,,,,0.0,,22.0,0.0,0.0,0.0,,,0.0,1.0,,,,,,,0.0,,,1.0,,9.0,,,77016.0,,0.0,,,0.0,,,0.0,,0.0,,,1.0,12.0,,0.0,15.0,,,0.0,,,,,,,,,,0.0,3.0,0.0,0.0,0.0,1.0,79.0,,132.0,,,,,0.0,,1.0,,,,0.0,0.0,,,22.0,,,,,,0.0,,0.0,,,,,,,1.0,0.0,,,0.0,0.0,0.0,0.0,,,,3.0,,,0.0,0.0,,,,,89.0,,,2.0,,,1.0,0.0,35.0,,,,,,,,16.0,,
2020-02-24,0.0,,0.0,,,,0.0,,22.0,0.0,0.0,1.0,,,0.0,1.0,,,,,,,0.0,,,1.0,,9.0,,,77234.0,,0.0,,,0.0,,,0.0,,0.0,,,1.0,12.0,,0.0,15.0,,,0.0,,,,,,,,,,0.0,3.0,0.0,0.0,0.0,2.0,132.0,,144.0,,,,,3.0,,1.0,,,,0.0,0.0,,,22.0,,,,,,0.0,,0.0,,,,,,,1.0,0.0,,,0.0,0.0,0.0,0.0,,,,3.0,,,0.0,0.0,,,,,89.0,,,2.0,,,1.0,0.0,35.0,,,,,,,,16.0,,
2020-02-25,1.0,,0.0,,,,0.0,,22.0,0.0,0.0,2.0,,,0.0,1.0,,,,,,,0.0,,,1.0,,11.0,,,77749.0,,0.0,,,0.0,,,0.0,,0.0,,,1.0,12.0,,0.0,15.0,,,0.0,,,,,,,,,,0.0,3.0,0.0,1.0,0.0,2.0,229.0,,144.0,,,,,5.0,,1.0,,,,0.0,0.0,,,22.0,,,,,,0.0,,0.0,,,,,,,1.0,0.0,,,0.0,0.0,2.0,0.0,,,,3.0,,,0.0,0.0,,,,,90.0,,,3.0,,,1.0,0.0,37.0,,,,,,,,16.0,,
2020-02-26,1.0,,1.0,,,,0.0,,22.0,2.0,0.0,23.0,,,0.0,1.0,,,,,,,1.0,,,1.0,,11.0,,,78159.0,,1.0,,,0.0,,,0.0,,0.0,,,1.0,14.0,,0.0,17.0,,,0.0,,,,,,,,,,0.0,3.0,0.0,5.0,0.0,2.0,322.0,,164.0,,,,,11.0,,1.0,,,,0.0,0.0,,,22.0,,,,,,0.0,,0.0,,,,,,,1.0,0.0,,,0.0,0.0,4.0,0.0,,,,3.0,,,0.0,0.0,,,,,91.0,,,7.0,,,1.0,1.0,40.0,,,,,,,,16.0,,
2020-02-27,1.0,,1.0,,,,0.0,,23.0,2.0,0.0,33.0,,,0.0,1.0,,,,,,,1.0,,,1.0,,12.0,,,78598.0,,2.0,,,1.0,,,0.0,,0.0,,,2.0,17.0,,1.0,21.0,,,1.0,,,,,,,,,,0.0,3.0,0.0,5.0,0.0,2.0,400.0,,186.0,,,,,26.0,,2.0,,,,0.0,0.0,,,22.0,,,,,,0.0,,0.0,,,,,,,1.0,0.0,,,0.0,1.0,4.0,2.0,,,,3.0,,,0.0,1.0,,,,,93.0,,,12.0,,,2.0,1.0,40.0,,,,,,,,16.0,,
2020-02-28,1.0,,1.0,,,,0.0,,23.0,5.0,0.0,33.0,,,1.0,1.0,,,,,,,1.0,,,1.0,,14.0,,,78927.0,,3.0,,,1.0,,,0.0,,1.0,,,2.0,38.0,,1.0,47.0,,,3.0,,,,,,,,,,0.0,3.0,0.0,6.0,0.0,3.0,650.0,,210.0,,,,,43.0,,3.0,,,,1.0,0.0,,,23.0,,,,,,0.0,,0.0,,,,,,,1.0,1.0,,,1.0,4.0,6.0,2.0,,,,3.0,,,0.0,1.0,,,,,96.0,,,25.0,,,7.0,8.0,40.0,,,,,,,,16.0,,
2020-02-29,1.0,,1.0,,,,0.0,,25.0,7.0,1.0,38.0,,,1.0,1.0,,,,,,,1.0,,,1.0,,16.0,,,79355.0,,5.0,,,2.0,,,0.0,,1.0,,,3.0,57.0,,2.0,57.0,,,4.0,,,,,,,,,,1.0,3.0,0.0,7.0,0.0,7.0,888.0,,230.0,,,,,45.0,,3.0,,,,1.0,0.0,,,25.0,,,,,,2.0,,1.0,,,,,,,1.0,2.0,,,1.0,6.0,6.0,2.0,,,,3.0,,,0.0,3.0,,,,,98.0,,,34.0,,,12.0,12.0,42.0,,,,,,,,16.0,,
2020-03-01,1.0,,3.0,,,,1.0,,26.0,10.0,1.0,41.0,,,1.0,1.0,,,,,,,2.0,,,1.0,,20.0,,,79929.0,,5.0,,,3.0,,,1.0,,1.0,,,3.0,100.0,,3.0,111.0,,,7.0,,,,,,,,,,1.0,3.0,0.0,13.0,1.0,7.0,1128.0,,239.0,,,,,45.0,,4.0,,,,1.0,1.0,,,25.0,,,,,,4.0,,1.0,,,,,,,1.0,7.0,,,1.0,15.0,6.0,4.0,,,,3.0,,,1.0,3.0,,,,,102.0,,,66.0,,,13.0,18.0,42.0,,,,,,,,16.0,,
2020-03-02,1.0,,3.0,,,,1.0,,29.0,14.0,3.0,47.0,,,1.0,2.0,,,,,,,2.0,,,1.0,,24.0,,,80134.0,,7.0,,,4.0,,,6.0,,1.0,,,6.0,130.0,,3.0,129.0,,,7.0,,,,,,,,,,3.0,3.0,2.0,19.0,1.0,10.0,1689.0,,254.0,,,,,46.0,,10.0,,,,1.0,1.0,,,29.0,,,,,,5.0,,1.0,,,,,,,1.0,13.0,,,1.0,19.0,6.0,4.0,,,,3.0,,,3.0,3.0,,,,,106.0,,,83.0,,,14.0,24.0,43.0,,,,,,,,16.0,,
2020-03-03,,,,1.0,,,,,33.0,18.0,,,,,,8.0,,,,,,,,,,,,27.0,,,80261.0,,8.0,,,5.0,,,7.0,,,,,,178.0,,,157.0,,,,,,,,,,,,,6.0,5.0,,21.0,,,2036.0,,254.0,1.0,,,,56.0,1.0,13.0,,,,,,,,,,,,,,,,,,,1.0,,,,,18.0,,,,25.0,7.0,,,,,,,2.0,,,,1.0,,,108.0,,,114.0,,,15.0,30.0,,,1.0,,,,,,,,
2020-03-04,,,5.0,,,1.0,,,41.0,24.0,,49.0,,,4.0,13.0,,,,,,,,,,,,30.0,,1.0,80380.0,,9.0,,,8.0,,,,,2.0,,,7.0,212.0,,,196.0,,,,,,,,,,,,,16.0,6.0,,26.0,2.0,,2502.0,,268.0,,,,,,,,,,,,,,,36.0,,,,,,,,,,,,,,,,28.0,,,,33.0,,5.0,,,,,1.0,4.0,8.0,4.0,,,,,110.0,,,151.0,,,24.0,37.0,,,,,,1.0,,,,,
2020-03-05,,,12.0,,,,,,52.0,29.0,,52.0,,,6.0,23.0,,,,,,,3.0,,,,,33.0,,3.0,80497.0,,,,,10.0,,,10.0,,,,,,285.0,,3.0,262.0,,,10.0,,,,,,,,,2.0,26.0,28.0,,31.0,6.0,15.0,3089.0,,317.0,,,,,,,,,,1.0,,,,,50.0,,,,,,,,,,,,,,,,38.0,,,,56.0,15.0,,,,,,,5.0,,,,3.0,,,112.0,1.0,,200.0,,,35.0,57.0,47.0,,,,,,,,,,
2020-03-06,,,17.0,,,2.0,,,59.0,41.0,6.0,52.0,,,,50.0,,,,1.0,,,8.0,,,,,45.0,,4.0,80667.0,,10.0,,,20.0,,,13.0,,5.0,,,12.0,423.0,,9.0,400.0,,,32.0,,,,,,,,,,35.0,29.0,,38.0,13.0,17.0,3858.0,,349.0,,,,,58.0,,16.0,,,,,,,,50.0,,,,,,,,,,,2.0,,,,,82.0,,,,86.0,16.0,,,,,,,9.0,,6.0,,4.0,,,117.0,6.0,,261.0,,,61.0,87.0,,,,,,,,,,,
2020-03-07,,,,,,8.0,,,63.0,74.0,9.0,56.0,,,,109.0,,,,,,,13.0,,,,1.0,51.0,,5.0,80768.0,1.0,11.0,,,23.0,,,,,10.0,,,19.0,613.0,,,684.0,,,45.0,,,,,,,,,4.0,43.0,31.0,4.0,,18.0,19.0,4636.0,,408.0,,,,,,,22.0,,,,,3.0,,,83.0,,,,,,,,,,,,,,,,128.0,,,,113.0,,6.0,,,1.0,5.0,5.0,13.0,11.0,7.0,,,1.0,,130.0,9.0,,374.0,,,137.0,209.0,50.0,1.0,,,,,,,17.0,,
2020-03-08,4.0,,,,,9.0,,,74.0,99.0,,63.0,,,,169.0,,,,,,,13.0,2.0,,2.0,,57.0,,,80814.0,,12.0,,,31.0,,,,,,,,,716.0,,12.0,847.0,,,66.0,,,,,,,,,7.0,53.0,34.0,,54.0,19.0,25.0,5883.0,,455.0,1.0,,,,61.0,2.0,,,,,,,,,93.0,2.0,,3.0,,,,1.0,,,,,,,,,188.0,,,,147.0,,,,1.0,,6.0,6.0,21.0,12.0,13.0,,,,,138.0,12.0,,430.0,,,161.0,264.0,,,,,,,,,21.0,,
2020-03-09,,2.0,20.0,,,12.0,,,80.0,102.0,,79.0,3.0,,,200.0,,,,,,,25.0,4.0,,,2.0,62.0,,10.0,80859.0,,,,,38.0,,,14.0,,,,,30.0,1126.0,,13.0,902.0,,,73.0,,,,,,,,,8.0,55.0,,6.0,61.0,21.0,39.0,7375.0,,488.0,,,,,64.0,3.0,32.0,,,,,5.0,,,99.0,4.0,,,,,7.0,,,,,,,,,,265.0,,,,169.0,,,,,7.0,10.0,11.0,30.0,15.0,15.0,,,,,150.0,16.0,,589.0,,,203.0,332.0,,,,,,,,,30.0,,
2020-03-10,,6.0,,,,,,,100.0,131.0,,109.0,,,,239.0,,,,,,,,,,,,77.0,,13.0,80879.0,3.0,,,2.0,113.0,,,15.0,,,,,40.0,1412.0,,15.0,1139.0,,,84.0,,,,,,,,,9.0,65.0,44.0,,,,,9172.0,,514.0,,,,,65.0,6.0,41.0,,,,,,,,117.0,,,4.0,,,,,,1.0,,,,,,,321.0,,,2.0,192.0,18.0,16.0,1.0,,9.0,33.0,17.0,39.0,18.0,17.0,,,,,160.0,,,1204.0,,,248.0,374.0,,,2.0,,,,,,31.0,,
2020-03-11,7.0,10.0,,,,19.0,,,112.0,182.0,11.0,110.0,,,9.0,267.0,,,,,,,34.0,,,,,93.0,,17.0,80908.0,,13.0,,,264.0,,,17.0,,13.0,,,,1784.0,,23.0,1296.0,,,90.0,,,,,,,,,12.0,70.0,50.0,19.0,61.0,35.0,70.0,10149.0,,568.0,,,,,69.0,8.0,41.0,,,,3.0,7.0,,,129.0,6.0,,,,,,3.0,,,,,,,,,382.0,,,,277.0,18.0,16.0,7.0,5.0,11.0,33.0,22.0,41.0,24.0,25.0,,,5.0,,166.0,31.0,,1639.0,,,326.0,490.0,59.0,,5.0,,,,,,35.0,,
2020-03-12,,11.0,20.0,,,,4.0,,126.0,246.0,13.0,162.0,,,12.0,314.0,,,,,2.0,,52.0,7.0,,3.0,,103.0,,23.0,80932.0,9.0,16.0,3.0,6.0,516.0,,,,,16.0,,,59.0,2281.0,,24.0,1567.0,,,99.0,,,,,,,,2.0,13.0,85.0,73.0,34.0,70.0,43.0,82.0,12462.0,2.0,619.0,,,,,72.0,10.0,61.0,,,3.0,3.0,7.0,,,149.0,8.0,,6.0,,,11.0,4.0,,,,5.0,,,,,503.0,,,,489.0,,20.0,14.0,,17.0,49.0,31.0,59.0,262.0,45.0,,,18.0,,178.0,57.0,,2140.0,,,462.0,642.0,70.0,,7.0,1.0,,,,,39.0,,
2020-03-13,,23.0,25.0,,,31.0,6.0,2.0,156.0,361.0,13.0,162.0,,,21.0,399.0,,,,1.0,3.0,,77.0,23.0,,5.0,,138.0,,33.0,80954.0,,25.0,,,676.0,,,,,27.0,,,155.0,2876.0,1.0,25.0,2369.0,2.0,,133.0,,,,,,1.0,,,16.0,117.0,75.0,,74.0,70.0,96.0,15113.0,6.0,675.0,,,,,80.0,16.0,66.0,,,4.0,,26.0,,,158.0,,,9.0,,,16.0,6.0,,,,6.0,,,,,614.0,,,,621.0,,21.0,27.0,6.0,22.0,52.0,49.0,78.0,,64.0,,6.0,24.0,,187.0,96.0,,3004.0,,,620.0,854.0,,,13.0,2.0,,3.0,,,44.0,,
2020-03-14,,33.0,26.0,2.0,,34.0,13.0,,197.0,504.0,,210.0,,,,559.0,,,,,10.0,,98.0,31.0,,,,176.0,,43.0,80973.0,16.0,31.0,4.0,14.0,804.0,,,23.0,,79.0,1.0,,183.0,3661.0,,30.0,3062.0,,,190.0,,,,,1.0,,,3.0,25.0,117.0,83.0,69.0,85.0,91.0,116.0,17660.0,8.0,737.0,,,1.0,,100.0,19.0,,,,4.0,6.0,38.0,,,197.0,9.0,,12.0,,,26.0,8.0,,,,7.0,,,,,804.0,,,,621.0,20.0,21.0,36.0,7.0,38.0,64.0,68.0,112.0,320.0,89.0,,19.0,41.0,,200.0,141.0,,4231.0,1.0,,775.0,1121.0,82.0,,16.0,,,,,,49.0,,
2020-03-15,10.0,38.0,37.0,,,45.0,20.0,,249.0,655.0,19.0,211.0,3.0,,,689.0,,,,1.0,10.0,,121.0,41.0,,7.0,3.0,244.0,,61.0,80995.0,34.0,37.0,4.0,21.0,827.0,,,28.0,,115.0,1.0,,210.0,4499.0,1.0,30.0,3795.0,2.0,,228.0,,,,1.0,1.0,,,,31.0,138.0,90.0,96.0,85.0,129.0,178.0,21157.0,,780.0,1.0,6.0,1.0,,104.0,26.0,93.0,,,4.0,9.0,,,,238.0,9.0,,18.0,1.0,,41.0,20.0,3.0,1.0,,18.0,,,2.0,1.0,959.0,,,2.0,907.0,20.0,30.0,43.0,,43.0,111.0,104.0,169.0,337.0,113.0,1.0,21.0,46.0,2.0,214.0,181.0,,5753.0,1.0,1.0,924.0,1359.0,82.0,1.0,16.0,,,,6.0,,53.0,,
2020-03-16,16.0,42.0,48.0,5.0,,56.0,30.0,,298.0,860.0,19.0,214.0,,,27.0,886.0,,,,,,,200.0,51.0,,12.0,4.0,304.0,,75.0,81020.0,45.0,48.0,,30.0,875.0,,,37.0,,171.0,4.0,,267.0,5423.0,1.0,30.0,4838.0,2.0,,331.0,,,,1.0,,4.0,,6.0,39.0,178.0,93.0,117.0,124.0,169.0,250.0,23980.0,10.0,814.0,15.0,9.0,3.0,2.0,112.0,31.0,99.0,,,7.0,14.0,77.0,,,428.0,13.0,,21.0,1.0,,53.0,23.0,7.0,,,28.0,,,2.0,,1135.0,,,2.0,1077.0,22.0,31.0,43.0,8.0,71.0,140.0,125.0,245.0,401.0,139.0,5.0,26.0,55.0,3.0,226.0,219.0,,7753.0,1.0,,1032.0,2200.0,114.0,1.0,18.0,18.0,,3.0,8.0,6.0,57.0,,
